Ciclo,ID_Ramo,Ramo,ID_UR,UR,ID_FIN,FIN,ID_Funcion,Funcion,ID_Subfuncion,Subfuncion,ID_AI,Actividad_Institucional,ID_Modalidad,Modalidad,ID_PP,PP,ID_OG,Objeto_Gasto,ID_TG,Tipo_Gasto,ID_FF,Fuente_Financiamiento,ID_EF,EF,ID_CC,Aprobado,Modificado,Devengado,Pagado,Adefas,Ejercicio
2015,6,Hacienda y Crédito Público,211,Unidad de Planeación Económica de la Hacienda Pública,1,Gobierno,5,Asuntos Financieros y Hacendarios,2,Asuntos Hacendarios,5,"Hacienda pública responsable, eficiente y equitativa",P,"Planeación, seguimiento y evaluación de políticas públicas",3,"Diseño e instrumentación de las estrategias macroeconómica, de finanzas y de deuda pública",13101,Prima quinquenal por años de servicios efectivos prestados,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,231300.0,236939.92,236939.92,236939.92,0.0,236939.92
2015,22,Instituto Nacional Electoral,300,Juntas Distritales Ejecutivas,1,Gobierno,3,Coordinación de la Política de Gobierno,6,Organización de Procesos Electorales,1,"Democracia preservada y fortalecida mediante la organización de elecciones federales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",R,Específicos,2,Organización electoral federal,26103,"Combustibles, lubricantes y aditivos para vehículos terrestres, aéreos, marítimos, lacustres y fluviales destinados a servicios administrativos",1,Gasto corriente,1,Recursos fiscales,3,Baja California Sur,0,18325.0,69569.01,69569.01,69569.01,0.0,69569.01
2015,11,Educación Pública,120,Unidad de Coordinación Ejecutiva,2,Desarrollo Social,5,Educación,6,Otros Servicios Educativos y Actividades Inherentes,10,Diseño y aplicación de la política educativa,P,"Planeación, seguimiento y evaluación de políticas públicas",1,Diseño y aplicación de la política educativa,39801,Impuesto sobre nóminas,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,0.0,1147162.03,1147162.03,1147162.03,0.0,1147162.03
2015,15,"Desarrollo Agrario, Territorial y Urbano",411,Dirección General de Tecnologías de la Información y Comunicaciones,3,Desarrollo Económico,2,"Agropecuaria, Silvicultura, Pesca y Caza",1,Agropecuaria,2,Servicios de apoyo administrativo,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,35501,"Mantenimiento y conservación de vehículos terrestres, aéreos, marítimos, lacustres y fluviales",1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,0.0,10516.2,10516.2,10516.2,0.0,10516.2
2015,22,Instituto Nacional Electoral,200,Juntas Locales Ejecutivas,1,Gobierno,3,Coordinación de la Política de Gobierno,6,Organización de Procesos Electorales,1,"Democracia preservada y fortalecida mediante la organización de elecciones federales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",R,Específicos,3,Capacitación y educación para el ejercicio democrático de la ciudadanía,26102,"Combustibles, lubricantes y aditivos para vehículos terrestres, aéreos, marítimos, lacustres y fluviales destinados a servicios públicos y la operación de programas públicos",1,Gasto corriente,1,Recursos fiscales,17,Morelos,0,0.0,27600.0,27600.0,27600.0,0.0,27600.0
2015,9,Comunicaciones y Transportes,632,Centro SCT Guerrero,3,Desarrollo Económico,5,Transporte,1,Transporte por Carretera,10,"Carreteras alimentadoras y caminos rurales eficientes, seguras y suficientes",K,Proyectos de Inversión,31,Proyectos de infraestructura económica de carreteras alimentadoras y caminos rurales,22104,Productos alimenticios para el personal en las instalaciones de las dependencias y entidades,3,Gasto de obra pública,1,Recursos fiscales,12,Guerrero,14096320022,4000.0,4000.0,4000.0,4000.0,0.0,4000.0
2015,9,Comunicaciones y Transportes,647,Centro SCT Tabasco,3,Desarrollo Económico,5,Transporte,6,Otros Relacionados con Transporte,8,Regulación eficiente de las comunicaciones y los transportes,G,Regulación y supervisión,1,Regulación y supervisión del programa de protección y medicina preventiva en transporte multimodal,27101,Vestuario y uniformes,1,Gasto corriente,1,Recursos fiscales,27,Tabasco,0,15000.0,14885.12,14885.12,14885.12,0.0,14885.12
2015,22,Instituto Nacional Electoral,300,Juntas Distritales Ejecutivas,1,Gobierno,3,Coordinación de la Política de Gobierno,6,Organización de Procesos Electorales,1,"Democracia preservada y fortalecida mediante la organización de elecciones federales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",R,Específicos,8,"Dirección, soporte jurídico electoral y apoyo logístico",12101,Honorarios,1,Gasto corriente,1,Recursos fiscales,12,Guerrero,0,1036581.0,1032750.22,1032750.22,1032750.22,0.0,1032750.22
2015,21,Turismo,600,Subsecretaría de Planeación y Política Turística,3,Desarrollo Económico,7,Turismo,1,Turismo,4,Turismo con sello propio de calidad hospitalidad y seguridad,P,"Planeación, seguimiento y evaluación de políticas públicas",1,Planeación y conducción de la política de turismo,37602,Viáticos en el extranjero para servidores públicos en el desempeño de comisiones y funciones oficiales,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,0.0,22907.85,22907.85,22907.85,0.0,22907.85
2015,38,Consejo Nacional de Ciencia y Tecnología,90X,Consejo Nacional de Ciencia y Tecnología,3,Desarrollo Económico,8,"Ciencia, Tecnología e Innovación",3,Servicios Científicos y Tecnológicos,5,"Formulación, articulación y conducción de la política en ciencia, tecnología e innovación",P,"Planeación, seguimiento y evaluación de políticas públicas",1,"Planeación, formulación, diseño, implementación y evaluación de políticas públicas",31801,Servicio postal,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,1292545.0,1272651.29,1272651.29,1272651.29,0.0,1272651.29
2015,22,Instituto Nacional Electoral,300,Juntas Distritales Ejecutivas,1,Gobierno,3,Coordinación de la Política de Gobierno,6,Organización de Procesos Electorales,1,"Democracia preservada y fortalecida mediante la organización de elecciones federales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",R,Específicos,2,Organización electoral federal,37501,Viáticos nacionales para labores en campo y de supervisión,1,Gasto corriente,1,Recursos fiscales,11,Guanajuato,0,57188.0,27205.87,27205.87,27205.87,0.0,27205.87
2015,9,Comunicaciones y Transportes,627,Centro SCT Chiapas,3,Desarrollo Económico,5,Transporte,1,Transporte por Carretera,10,"Carreteras alimentadoras y caminos rurales eficientes, seguras y suficientes",K,Proyectos de Inversión,31,Proyectos de infraestructura económica de carreteras alimentadoras y caminos rurales,32201,Arrendamiento de edificios y locales,3,Gasto de obra pública,1,Recursos fiscales,7,Chiapas,45904,110.0,0.0,0.0,0.0,0.0,0.0
2015,40,Información Nacional Estadística y Geográfica,100,Instituto Nacional de Estadística y Geografía,1,Gobierno,8,Otros Servicios Generales,2,Servicios Estadísticos,1,Sistema Nacional de Información Estadística y Geográfica,P,"Planeación, seguimiento y evaluación de políticas públicas",2,Producción y difusión de información estadística y geográfica de interés nacional,32201,Arrendamiento de edificios y locales,1,Gasto corriente,1,Recursos fiscales,26,Sonora,0,3224402.0,3064646.74,3064646.74,3057687.9,0.0,3057687.9
2015,6,Hacienda y Crédito Público,AYB,Comisión Nacional para el Desarrollo de los Pueblos Indígenas,2,Desarrollo Social,6,Protección Social,7,Indígenas,16,Promoción y coordinación de las políticas publicas para el desarrollo de los pueblos y comunidades indígenas,F,Promoción y fomento,31,Fomento del patrimonio cultural Indígena,26102,"Combustibles, lubricantes y aditivos para vehículos terrestres, aéreos, marítimos, lacustres y fluviales destinados a servicios públicos y la operación de programas públicos",1,Gasto corriente,1,Recursos fiscales,20,Oaxaca,0,44500.0,71221.0,71221.0,71221.0,0.0,71221.0
2015,11,Educación Pública,134,Delegación Federal de la Secretaría de Educación Pública en el Estado de Jalisco,2,Desarrollo Social,5,Educación,6,Otros Servicios Educativos y Actividades Inherentes,10,Diseño y aplicación de la política educativa,P,"Planeación, seguimiento y evaluación de políticas públicas",1,Diseño y aplicación de la política educativa,22106,Productos alimenticios para el personal derivado de actividades extraordinarias,1,Gasto corriente,1,Recursos fiscales,14,Jalisco,0,0.0,6860.0,6860.0,6860.0,0.0,6860.0
2015,16,Medio Ambiente y Recursos Naturales,F00,Comisión Nacional de Áreas Naturales Protegidas,2,Desarrollo Social,1,Protección Ambiental,5,Protección de la Diversidad Biológica y del Paisaje,7,Conservación y Manejo Sustentable de los Ecosistemas y su Biodiversidad,G,Regulación y supervisión,13,Consolidar el Sistema Nacional de Áreas Naturales Protegidas,39202,Otros impuestos y derechos,1,Gasto corriente,1,Recursos fiscales,30,Veracruz,0,152879.0,142662.29,142662.29,142662.29,0.0,142662.29
2015,35,Comisión Nacional de los Derechos Humanos,117,Sexta Visitaduría General,1,Gobierno,2,Justicia,4,Derechos Humanos,4,Promover y divulgar la cultura de los derechos humanos eficiente y ampliamente,E,Prestación de Servicios Públicos,28,Atender asuntos relacionados con los Derechos Humanos de Ámbito Laboral y Social,33199,"Servicios profesionales, cientificos, tecnicos y otros servicios",1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,120000.0,120000.0,0.0,0.0,0.0,0.0
2015,10,Economía,172,Subdelegación en el Puerto de Veracruz,3,Desarrollo Económico,1,"Asuntos Económicos, Comerciales y Laborales en General",1,Asuntos Económicos y Comerciales en General,3,"Micro, pequeñas y medianas empresas productivas y competitivas",E,Prestación de Servicios Públicos,9,Atención a las solicitudes de servicios y promoción de los programas competencia de la Secretaría en el interior de la República,29601,Refacciones y accesorios menores de equipo de transporte,1,Gasto corriente,1,Recursos fiscales,30,Veracruz,0,12500.0,10604.51,10604.51,10604.51,0.0,10604.51
2015,9,Comunicaciones y Transportes,634,Centro SCT Jalisco,3,Desarrollo Económico,5,Transporte,1,Transporte por Carretera,10,"Carreteras alimentadoras y caminos rurales eficientes, seguras y suficientes",S,Sujetos a Reglas de Operación,71,Programa de Empleo Temporal (PET),35501,"Mantenimiento y conservación de vehículos terrestres, aéreos, marítimos, lacustres y fluviales",7,Gasto corriente por concepto de gastos indirectos de programas de subsidios,1,Recursos fiscales,14,Jalisco,0,0.0,74293.36,74293.36,74293.36,0.0,74293.36
2015,22,Instituto Nacional Electoral,200,Juntas Locales Ejecutivas,1,Gobierno,3,Coordinación de la Política de Gobierno,6,Organización de Procesos Electorales,1,"Democracia preservada y fortalecida mediante la organización de elecciones federales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Gestión Administrativa,25401,"Materiales, accesorios y suministros médicos",1,Gasto corriente,1,Recursos fiscales,4,Campeche,0,0.0,520.0,520.0,520.0,0.0,520.0
2015,16,Medio Ambiente y Recursos Naturales,B00,Comisión Nacional del Agua,2,Desarrollo Social,2,Vivienda y Servicios a la Comunidad,3,Abastecimiento de Agua,3,Manejo eficiente y sustentable del agua y prevención de inundaciones,U,Otros Subsidios,1,Programa de Devolución de Derechos,35501,"Mantenimiento y conservación de vehículos terrestres, aéreos, marítimos, lacustres y fluviales",7,Gasto corriente por concepto de gastos indirectos de programas de subsidios,1,Recursos fiscales,3,Baja California Sur,0,0.0,9280.0,9280.0,9280.0,0.0,9280.0
2015,16,Medio Ambiente y Recursos Naturales,133,Delegación Federal en Hidalgo,2,Desarrollo Social,1,Protección Ambiental,6,Otros de Protección Ambiental,2,Servicios de apoyo administrativo,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,37504,Viáticos nacionales para servidores públicos en el desempeño de funciones oficiales,1,Gasto corriente,1,Recursos fiscales,13,Hidalgo,0,20000.0,15629.15,15629.15,15629.15,0.0,15629.15
2015,15,"Desarrollo Agrario, Territorial y Urbano",510,Unidad de Programas de Apoyo a la Infraestructura y Servicios,2,Desarrollo Social,2,Vivienda y Servicios a la Comunidad,1,Urbanización,7,Apoyo en zonas urbanas marginadas,S,Sujetos a Reglas de Operación,48,Programa Hábitat,22104,Productos alimenticios para el personal en las instalaciones de las dependencias y entidades,7,Gasto corriente por concepto de gastos indirectos de programas de subsidios,1,Recursos fiscales,9,Distrito Federal,0,0.0,206249.9,206249.9,206249.9,0.0,206249.9
2015,10,Economía,143,Delegación en Quintana Roo,3,Desarrollo Económico,1,"Asuntos Económicos, Comerciales y Laborales en General",1,Asuntos Económicos y Comerciales en General,3,"Micro, pequeñas y medianas empresas productivas y competitivas",E,Prestación de Servicios Públicos,9,Atención a las solicitudes de servicios y promoción de los programas competencia de la Secretaría en el interior de la República,15402,Compensación garantizada,1,Gasto corriente,1,Recursos fiscales,23,Quintana Roo,0,1016878.0,1021782.28,1021782.28,1021782.28,0.0,1021782.28
2015,11,Educación Pública,514,Coordinación General de Universidades Tecnológicas y Politécnicas,2,Desarrollo Social,5,Educación,3,Educación Superior,5,Educación superior de calidad,G,Regulación y supervisión,1,Normar los servicios educativos,21501,Material de apoyo informativo,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,9450.0,0.0,0.0,0.0,0.0,0.0
2015,9,Comunicaciones y Transportes,627,Centro SCT Chiapas,3,Desarrollo Económico,5,Transporte,1,Transporte por Carretera,10,"Carreteras alimentadoras y caminos rurales eficientes, seguras y suficientes",K,Proyectos de Inversión,31,Proyectos de infraestructura económica de carreteras alimentadoras y caminos rurales,31301,Servicio de agua,3,Gasto de obra pública,1,Recursos fiscales,7,Chiapas,12096270004,750.0,0.0,0.0,0.0,0.0,0.0
2015,38,Consejo Nacional de Ciencia y Tecnología,91E,El Colegio de la Frontera Sur,3,Desarrollo Económico,8,"Ciencia, Tecnología e Innovación",1,Investigación Científica,3,Generación de conocimiento científico para el bienestar de la población y difusión de sus resultados,E,Prestación de Servicios Públicos,1,Realización de investigación científica y elaboración de publicaciones,37201,Pasajes terrestres nacionales para labores en campo y de supervisión,1,Gasto corriente,1,Recursos fiscales,7,Chiapas,0,94888.0,94888.0,94888.0,94888.0,0.0,94888.0
2015,11,Educación Pública,310,Dirección General de Desarrollo de la Gestión e Innovación Educativa,2,Desarrollo Social,5,Educación,6,Otros Servicios Educativos y Actividades Inherentes,10,Diseño y aplicación de la política educativa,P,"Planeación, seguimiento y evaluación de políticas públicas",1,Diseño y aplicación de la política educativa,12201,Sueldos base al personal eventual,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,1754101.0,490255.42,490255.42,490255.42,0.0,490255.42
2015,11,Educación Pública,L3P,Centro de Enseñanza Técnica Industrial,2,Desarrollo Social,5,Educación,2,Educación Media Superior,4,Educación media superior de calidad,E,Prestación de Servicios Públicos,8,Prestación de servicios de educación técnica,14401,Cuotas para el seguro de vida del personal civil,1,Gasto corriente,1,Recursos fiscales,14,Jalisco,0,328545.0,328545.0,328545.0,328545.0,0.0,328545.0
2015,10,Economía,D00,Instituto Nacional de la Economía Social,3,Desarrollo Económico,1,"Asuntos Económicos, Comerciales y Laborales en General",1,Asuntos Económicos y Comerciales en General,3,"Micro, pequeñas y medianas empresas productivas y competitivas",P,"Planeación, seguimiento y evaluación de políticas públicas",8,"Instrumentación de políticas  de fomento a las micro, pequeñas y medianas empresas y al sector social de la economía",31401,Servicio telefónico convencional,1,Gasto corriente,1,Recursos fiscales,12,Guerrero,0,0.0,400.31,400.31,400.31,0.0,400.31
2015,20,Desarrollo Social,143,Delegación SEDESOL en Quintana Roo,2,Desarrollo Social,6,Protección Social,8,Otros Grupos Vulnerables,8,"Apoyo al ingreso, a la salud y a la educación de las familias en pobreza",P,"Planeación, seguimiento y evaluación de políticas públicas",2,"Definición y conducción de la política del desarrollo social y comunitario, así como la participación social",33801,Servicios de vigilancia,1,Gasto corriente,1,Recursos fiscales,23,Quintana Roo,0,443040.0,340020.0,340020.0,340020.0,0.0,340020.0
2015,9,Comunicaciones y Transportes,644,Centro SCT San Luis Potosí,3,Desarrollo Económico,5,Transporte,1,Transporte por Carretera,10,"Carreteras alimentadoras y caminos rurales eficientes, seguras y suficientes",K,Proyectos de Inversión,31,Proyectos de infraestructura económica de carreteras alimentadoras y caminos rurales,62903,Servicios de supervisión de obras,3,Gasto de obra pública,1,Recursos fiscales,24,San Luis Potosí,41550,196000.0,0.0,0.0,0.0,0.0,0.0
2015,4,Gobernación,300,Subsecretaría de Enlace Legislativo y Acuerdos Políticos,1,Gobierno,3,Coordinación de la Política de Gobierno,2,Política Interior,6,"Política interior y las relaciones del Ejecutivo Federal con el Congreso de la Unión, Entidades Federativas y Asociaciones Políticas y Sociales",P,"Planeación, seguimiento y evaluación de políticas públicas",16,Fortalecimiento de las instituciones democráticas a fin de lograr las reformas legislativas que transformen el orden jurídico nacional,35801,"Servicios de lavandería, limpieza e higiene",1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,198210.0,0.0,0.0,0.0,0.0,0.0
2015,12,Salud,NCH,Instituto Nacional de Medicina Genómica,3,Desarrollo Económico,8,"Ciencia, Tecnología e Innovación",1,Investigación Científica,24,Investigación en salud pertinente y de excelencia académica,E,Prestación de Servicios Públicos,22,Investigación y desarrollo tecnológico en salud,29101,Herramientas menores,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,54000.0,108.58,108.58,108.58,0.0,108.58
2015,9,Comunicaciones y Transportes,640,Centro SCT Oaxaca,3,Desarrollo Económico,5,Transporte,1,Transporte por Carretera,10,"Carreteras alimentadoras y caminos rurales eficientes, seguras y suficientes",K,Proyectos de Inversión,31,Proyectos de infraestructura económica de carreteras alimentadoras y caminos rurales,37201,Pasajes terrestres nacionales para labores en campo y de supervisión,3,Gasto de obra pública,1,Recursos fiscales,20,Oaxaca,13096400008,600.0,169.99,169.99,169.99,0.0,169.99
2015,22,Instituto Nacional Electoral,300,Juntas Distritales Ejecutivas,1,Gobierno,3,Coordinación de la Política de Gobierno,6,Organización de Procesos Electorales,1,"Democracia preservada y fortalecida mediante la organización de elecciones federales, el fomento de la participación ciudadana y la promoción del desarrollo del sistema de partidos",R,Específicos,8,"Dirección, soporte jurídico electoral y apoyo logístico",14201,Aportaciones al FOVISSSTE,1,Gasto corriente,1,Recursos fiscales,3,Baja California Sur,0,45879.0,40169.1,40169.1,40169.1,0.0,40169.1
2015,12,Salud,NBU,Hospital Regional de Alta Especialidad de Ixtapaluca,3,Desarrollo Económico,8,"Ciencia, Tecnología e Innovación",1,Investigación Científica,24,Investigación en salud pertinente y de excelencia académica,E,Prestación de Servicios Públicos,22,Investigación y desarrollo tecnológico en salud,23501,"Productos químicos, farmacéuticos y de laboratorio adquiridos como materia prima",1,Gasto corriente,1,Recursos fiscales,15,Estado de México,0,0.0,182821.49,182821.49,0.0,182821.49,182821.49
2015,6,Hacienda y Crédito Público,HKA,Servicio de Administración y Enajenación de Bienes,1,Gobierno,8,Otros Servicios Generales,5,Otros,14,Administración y enajenación de activos referidos en la Ley Federal para la Administración y Enajenación de Bienes del Sector Público,E,Prestación de Servicios Públicos,32,Administración y enajenación de los activos referidos en la Ley Federal para la Administración y Enajenación de Bienes del Sector Público,37204,Pasajes terrestres nacionales para servidores públicos de mando en el desempeño de comisiones y funciones oficiales,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,498547.0,346929.0,346929.0,346929.0,0.0,346929.0
2015,6,Hacienda y Crédito Público,HHG,Instituto Nacional de las Mujeres,1,Gobierno,3,Coordinación de la Política de Gobierno,9,Otros,20,Mujeres en el ejercicio de sus derechos humanos,S,Sujetos a Reglas de Operación,10,Fortalecimiento a la Transversalidad de la Perspectiva de Género,43801,Subsidios a Entidades Federativas y Municipios,1,Gasto corriente,1,Recursos fiscales,23,Quintana Roo,0,11040891.0,6797018.85,6797018.85,6797018.85,0.0,6797018.85
2015,4,Gobernación,L00,Policía Federal  ,1,Gobierno,7,Asuntos de Orden Público y de Seguridad Interior,1,Policía,22,Prevención del delito con perspectiva nacional,E,Prestación de Servicios Públicos,903,Implementación de operativos para la prevención y disuasión del delito,36101,Difusión de mensajes sobre programas y actividades gubernamentales,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,22933000.0,0.0,0.0,0.0,0.0,0.0
2015,11,Educación Pública,714,"Dirección General de Innovación, Calidad y Organización",2,Desarrollo Social,5,Educación,6,Otros Servicios Educativos y Actividades Inherentes,2,Servicios de apoyo administrativo,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1,Actividades de apoyo administrativo,21201,Materiales y útiles de impresión y reproducción,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,10000.0,5189.24,5189.24,5189.24,0.0,5189.24
2015,27,Función Pública,100,Secretaría,1,Gobierno,3,Coordinación de la Política de Gobierno,4,Función Pública,3,Apego a la Legalidad,O,Apoyo a la función pública y al mejoramiento de la gestión,8,Promoción de la cultura de la legalidad y el aprecio por la rendición de cuentas,39801,Impuesto sobre nóminas,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,419246.0,624620.51,624620.51,624620.51,0.0,624620.51
2015,18,Energía,100,Secretaría,3,Desarrollo Económico,3,Combustibles y Energía,4,Otros Combustibles,4,Regulación eficiente del sector energético,P,"Planeación, seguimiento y evaluación de políticas públicas",1,Conducción de la política energética,13201,Primas de vacaciones y dominical,1,Gasto corriente,1,Recursos fiscales,9,Distrito Federal,0,169337.0,155820.46,155820.46,155820.46,0.0,155820.46
